time;codigoSerial;pm25;calidad_pm25;pm10;calidad_pm10;pm1;calidad_pm1;no;calidad_no;no2;calidad_no2;nox;calidad_nox;ozono;calidad_ozono;co;calidad_co;so2;calidad_so2;pst;calidad_pst;dviento_ssr;calidad_dviento_ssr;haire10_ssr;calidad_haire10_ssr;p_ssr;calidad_p_ssr;pliquida_ssr;calidad_pliquida_ssr;rglobal_ssr;calidad_rglobal_ssr;taire10_ssr;calidad_taire10_ssr;vviento_ssr;calidad_vviento_ssr
23/05/2021 7:00;38;7;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 8:00;38;7;2.1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 9:00;38;8;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;7.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 10:00;38;19;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;13.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 11:00;38;12;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 12:00;38;16;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;33.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 13:00;38;12;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;38.2;2.2;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 14:00;38;13;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;31.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 15:00;38;12;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;21.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 16:00;38;17;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;14.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 17:00;38;4;1;10;1;-9999;1;-9999;1;-9999;1;-9999;1;10.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 18:00;38;11;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;4.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 19:00;38;16;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;5.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 20:00;38;18;1;26;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 21:00;38;17;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 22:00;38;11;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
23/05/2021 23:00;38;11;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 0:00;38;13;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;2.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 1:00;38;10;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;5.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 2:00;38;12;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;5.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 3:00;38;7;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;4.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 4:00;38;8;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;3.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 5:00;38;6;1;39;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 6:00;38;13;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;2.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 7:00;38;12;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 8:00;38;19;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;7.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 9:00;38;26;2.2;43;1;-9999;1;-9999;1;-9999;1;-9999;1;15.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 10:00;38;19;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 11:00;38;985;4.2985;24;1;-9999;1;-9999;1;-9999;1;-9999;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 12:00;38;985;4.2985;995;4.2995;-9999;1;-9999;1;-9999;1;-9999;1;16.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 13:00;38;2;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;31.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 14:00;38;9;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;31.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 15:00;38;14;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;31.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 16:00;38;9;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;31.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 17:00;38;12;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;24.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 18:00;38;13;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;14.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 19:00;38;16;1;25;1;-9999;1;-9999;1;-9999;1;-9999;1;6.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 20:00;38;9;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;10.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 21:00;38;10;1;13;1;-9999;1;-9999;1;-9999;1;-9999;1;10.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 22:00;38;7;1;13;1;-9999;1;-9999;1;-9999;1;-9999;1;9;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
24/05/2021 23:00;38;7;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;5.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 0:00;38;8;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;3.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 1:00;38;9;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;3.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 2:00;38;11;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 3:00;38;8;1;21;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 4:00;38;8;1;8;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 5:00;38;8;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 6:00;38;11;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 7:00;38;18;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 8:00;38;15;1;52;1;-9999;1;-9999;1;-9999;1;-9999;1;6.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 9:00;38;36;2.2;60;1;-9999;1;-9999;1;-9999;1;-9999;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 10:00;38;26;1;47;1;-9999;1;-9999;1;-9999;1;-9999;1;27.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 11:00;38;16;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 12:00;38;12;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;35.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 13:00;38;14;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;38.9;2.5;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 14:00;38;13;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;39.7;2.5;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 15:00;38;16;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;191.6;3.1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 16:00;38;9;1;39;1;-9999;1;-9999;1;-9999;1;-9999;1;117.5;3.1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 17:00;38;12;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;25.7;2.5;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 18:00;38;8;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;18.7;2.5;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 19:00;38;7;1;19;1;-9999;1;-9999;1;-9999;1;-9999;1;10.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 20:00;38;10;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;12.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 21:00;38;6;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;17.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 22:00;38;7;1;9;1;-9999;1;-9999;1;-9999;1;-9999;1;18.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
25/05/2021 23:00;38;6;1;11;1;-9999;1;-9999;1;-9999;1;-9999;1;16.4;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 0:00;38;5;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;13.9;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 1:00;38;11;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 2:00;38;7;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;9.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 3:00;38;4;1;8;2.1;-9999;1;-9999;1;-9999;1;-9999;1;9;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 4:00;38;3;1;15;1;-9999;1;-9999;1;-9999;1;-9999;1;9.3;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 5:00;38;5;1;9;1;-9999;1;-9999;1;-9999;1;-9999;1;6.2;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 6:00;38;4;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 7:00;38;6;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;5;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 8:00;38;24;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;9.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 9:00;38;25;1;43;1;-9999;1;-9999;1;-9999;1;-9999;1;15.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 10:00;38;21;1;39;1;-9999;1;-9999;1;-9999;1;-9999;1;34.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 11:00;38;25;1;63;1;-9999;1;-9999;1;-9999;1;-9999;1;59.9;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 12:00;38;23;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;82.3;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 13:00;38;25;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;70.1;2.3;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 14:00;38;11;1;14;1;-9999;1;-9999;1;-9999;1;-9999;1;34.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 15:00;38;9;1;22;1;-9999;1;-9999;1;-9999;1;-9999;1;26.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 16:00;38;12;1;30;1;-9999;1;-9999;1;-9999;1;-9999;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 17:00;38;14;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;13.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 18:00;38;21;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;6.9;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 19:00;38;12;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;3.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 20:00;38;13;1;12;2.6;-9999;1;-9999;1;-9999;1;-9999;1;8.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 21:00;38;17;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 22:00;38;15;1;17;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
26/05/2021 23:00;38;14;1;27;1;-9999;1;-9999;1;-9999;1;-9999;1;7.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 0:00;38;18;1;29;1;-9999;1;-9999;1;-9999;1;-9999;1;7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 1:00;38;24;2.3;44;1;-9999;1;-9999;1;-9999;1;-9999;1;4.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 2:00;38;20;1;35;1;-9999;1;-9999;1;-9999;1;-9999;1;4.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 3:00;38;16;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 4:00;38;23;1;37;1;-9999;1;-9999;1;-9999;1;-9999;1;4.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 5:00;38;26;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 6:00;38;25;1;32;1;-9999;1;-9999;1;-9999;1;-9999;1;2.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 7:00;38;25;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 8:00;38;29;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;2.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 9:00;38;33;1;36;1;-9999;1;-9999;1;-9999;1;-9999;1;4.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 10:00;38;27;1;45;1;-9999;1;-9999;1;-9999;1;-9999;1;6.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 11:00;38;33;1;52;1;-9999;1;-9999;1;-9999;1;-9999;1;16;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 12:00;38;27;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;36.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 13:00;38;20;1;33;1;-9999;1;-9999;1;-9999;1;-9999;1;45.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 14:00;38;38;1;52;1;-9999;1;-9999;1;-9999;1;-9999;1;40;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 15:00;38;36;1;51;2.3;-9999;1;-9999;1;-9999;1;-9999;1;38.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 16:00;38;22;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;34;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 17:00;38;29;1;38;1;-9999;1;-9999;1;-9999;1;-9999;1;37.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 18:00;38;27;1;41;1;-9999;1;-9999;1;-9999;1;-9999;1;15.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 19:00;38;27;1;44;1;-9999;1;-9999;1;-9999;1;-9999;1;4.3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 20:00;38;17;1;31;1;-9999;1;-9999;1;-9999;1;-9999;1;2.8;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 21:00;38;21;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;4.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 22:00;38;23;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;4.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
27/05/2021 23:00;38;12;1;18;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 0:00;38;12;1;24;1;-9999;1;-9999;1;-9999;1;-9999;1;2.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 1:00;38;13;1;28;1;-9999;1;-9999;1;-9999;1;-9999;1;3;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 2:00;38;10;1;20;1;-9999;1;-9999;1;-9999;1;-9999;1;3.7;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 3:00;38;11;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;3.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 4:00;38;17;1;23;1;-9999;1;-9999;1;-9999;1;-9999;1;3.5;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 5:00;38;32;1;42;1;-9999;1;-9999;1;-9999;1;-9999;1;3.1;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 6:00;38;21;1;41;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 7:00;38;19;1;54;1;-9999;1;-9999;1;-9999;1;-9999;1;2.6;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 8:00;38;28;1;60;1;-9999;1;-9999;1;-9999;1;-9999;1;3.4;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
28/05/2021 9:00;38;40;1;71;1;-9999;1;-9999;1;-9999;1;-9999;1;6.2;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1;-9999;1
